-85178.64733415315	-18918.437887550892	200.0063
-84952.05642507947	-20010.128547614062	200.0063
-84330.59007991919	-19831.95269845061	200.0063
-84313.6020986563	-19329.814407717255	200.0063
-85240.52009691208	-19752.842115066895	238.5
-85198.49405347178	-18891.373720386768	238.5
-85124.20905741745	-19912.194373399434	238.5
-85043.0279516063	-18860.642491664978	238.5
-84897.7798236964	-18862.877681739337	238.5
-84885.13057669484	-20120.72635680574	238.5
-84684.0257529788	-18924.910063119227	238.5
-84496.1173088382	-18979.954816372025	238.5
-85470.24331032846	-19386.303858109102	240.0063
-85450.33715883647	-19268.021096775177	240.0063
-85427.84074243468	-19572.823374117517	240.0063
-85385.73167224119	-19093.628269451954	240.0063
-85302.33262428024	-18985.496185040312	240.0063
-85001.63707240396	-20013.691088685442	240.0063
-84688.58854294533	-20097.67436032806	240.0063
-84485.19276014807	-20003.712273397818	240.0063
-84327.19073240511	-19180.94073162628	240.0063
-84303.16078398279	-19868.08216604195	240.0063
-84284.32852507452	-19325.329727823184	240.0063
-84246.86455661348	-19652.614121821967	240.0063
-85490.61625112992	-19386.832224553746	300.0063
-85484.55648172366	-19253.385739958823	300.0063
-85378.51927342164	-19670.99380293596	300.0063
-85216.23159693544	-18849.870367608048	300.0063
-85069.94398406081	-19981.519364518063	300.0063
-84384.16279005648	-19027.190033237723	300.0063
-84235.4036883886	-19400.226205305484	300.0063
-84229.97970997742	-19792.916500426454	300.0063
-85393.9099123369	-19033.663550550446	301.5
-85016.78998262579	-18794.973122307736	301.5
-84795.79205364887	-20137.86466185511	301.5
-84781.67496522528	-18834.719558232937	301.5
-84568.39492191999	-20091.504350537372	301.5
-84367.70397845564	-19961.08203074744	301.5
-85210.31437468586	-19951.889242011224	378.0
-85064.59364933819	-18727.395038220882	378.0
-84882.42573736192	-20157.18658966543	378.0
-84819.9851956285	-18750.130613290632	378.0
-84739.41851942452	-20176.76197588906	378.0
-84631.87629036253	-18864.77781662174	378.0
-84607.555704189	-20153.679905831068	378.0
-84437.38980842293	-20055.301866014594	378.0
-84293.92581099778	-19968.792766546394	378.0
-84219.95576226179	-19844.24405478271	378.0
-85503.93283679646	-19424.018425034377	380.0063
-85483.76750699304	-19204.00269381063	380.0063
-85427.99535614476	-19064.092657609657	380.0063
-85417.15740914414	-19625.63436727049	380.0063
-85392.85818435848	-18962.48999186283	380.0063
-85319.54680621013	-18852.446332772506	380.0063
-85209.57616405124	-18767.323301487417	380.0063
-85027.6115731494	-20073.55843697334	380.0063
-84382.18677829357	-18983.67487521764	380.0063
-84269.43398994672	-19189.37743504617	380.0063
-84203.22338437401	-19523.781191289574	380.0063
