-87754.53081134784	-10726.975722753868	301.5
-87718.02052937941	-11843.465286326493	301.5
-87612.70777049365	-10804.637186729708	301.5
-87574.55510197974	-11788.933169798453	301.5
-87493.4341433292	-10866.739725091964	301.5
-87459.57284345667	-11721.47966995645	301.5
-87388.8631700144	-10932.535108668595	301.5
-87365.09668982714	-11625.478564153607	301.5
-87313.1705679288	-10994.112140535277	301.5
-87274.70858376456	-11523.477836105127	301.5
-87260.62018306181	-11053.184794194407	301.5
-87215.12472335521	-11107.576596757708	301.5
-87198.64403847011	-11424.823793718875	301.5
-87176.74862589323	-11190.715036432677	301.5
-87169.90097629478	-11352.0006986131	301.5
-87167.21760863742	-11276.904117499073	301.5
-87168.59795692239	-11371.318693993448	319.5
-87161.73131604628	-11220.103519873657	319.5
-88637.53344432008	-11255.195850552955	373.5
-88633.58428074334	-11104.211568632472	373.5
-88593.57008665947	-10959.225478983088	373.5
-88592.43032701699	-11382.24465060059	373.5
-88535.72316757523	-11509.820387118334	373.5
-88464.81160303306	-10812.455258848946	373.5
-88454.22711444573	-11603.637870160232	373.5
-88296.7119838859	-11687.825892851815	373.5
-88239.52936705729	-10652.626201385172	373.5
-88183.88466040294	-10611.548124539344	373.5
-88157.26301709628	-11753.751580571436	373.5
-87989.52848260633	-11836.950167407029	373.5
-87902.48663853973	-10624.326333939498	373.5
-87796.74158619362	-11880.58847969743	373.5
-87778.59802733822	-10680.824452408702	373.5
-87650.7689206373	-11866.86811183109	373.5
-87593.12666437188	-10789.537900552938	373.5
-87503.34717978821	-11821.23662808336	373.5
-87488.35808988078	-10850.981768327558	373.5
-87405.6105626348	-10917.239651290069	373.5
-87350.91811249852	-11697.343726958241	373.5
-87292.4682918335	-10986.331247753953	373.5
-87223.67600119821	-11551.95814503267	373.5
-87197.917691298	-11080.741534324723	373.5
-88653.29283105902	-11218.142814164388	396.0
-88639.38916176175	-11039.994134517101	396.0
-88558.3656178399	-10888.149290909083	396.0
-88550.02918909775	-11536.787183668848	396.0
-88421.58860096887	-11653.085353392651	396.0
-88247.57372807366	-10637.725946359229	396.0
-88191.01984059758	-11760.939669823889	396.0
-87814.33515252605	-10635.596750860763	396.0
-87735.42516261291	-11874.651864561487	396.0
-87578.96962489144	-11854.140039769814	396.0
-87540.31424124437	-10810.831550202563	396.0
-87411.11050615663	-11774.552701369943	396.0
-87322.66686418705	-10947.169035510413	396.0
-87301.14129397228	-11657.452687144694	396.0
-87204.68912857985	-11517.936423321768	396.0
-87180.6433622075	-11084.432949564558	396.0
